LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,YELLOW,BREEZE,15102,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,HOLLY,15102,2018,12/12/2017 15:43
Dog Individual Male,IRISH SETTER,RED/BROWN,EMMITT,15045,2018,12/12/2017 14:38
Dog Individual Spayed Female,MASTIFF,FAWN,BUDDA DEISIL,15208,2018,12/12/2017 15:11
Dog Individual Spayed Female,COLLIE,WHITE/BLACK/BROWN,EMMA,15147,2018,12/12/2017 16:03
Dog Individual Male,IRISH SETTER,RED/BROWN,CADEN,15045,2018,12/12/2017 14:38
Dog Individual Spayed Female,COCKER SPANIEL,BLACK,LUCIA,15101,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Neutered Male,W HGHLND WH TERRIER,WHITE,MAC,15101,2018,12/12/2017 15:11
Dog Individual Neutered Male,DACHSHUND,BROWN,MAX,15202,2018,12/12/2017 14:38
Dog Individual Spayed Female,AM PIT BULL TERRIER,BROWN,CHLOE,15220,2018,12/12/2017 15:11
Dog Individual Female,W HGHLND WH TERRIER,WHITE,SNO BELLE,15131,2018,12/12/2017 14:38
Dog Individual Spayed Female,BRITTANY SPANIEL,WHITE/BROWN,LEDA,15090,2018,12/12/2017 16:03
Dog Individual Female,BRITTANY SPANIEL,ORANGE/WHITE,BLAZE,15090,2018,12/12/2017 16:03
Dog Individual Neutered Male,LABRADOR RETRIEVER,BLACK,MURPHY,15101,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Spayed Female,TERRIER MIX,BLACK,PEPPER,15228,2018,12/12/2017 14:38
Dog Individual Spayed Female,LAB MIX,RED,ROSIE,15030,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Neutered Male,MIXED,BLACK,ANGUS,15143,2018,12/12/2017 14:16
Dog Senior Citizen or Disability Female,COLLIE,WHITE/BROWN,LASSIE,15030,2018,12/12/2017 14:38
Dog Senior Citizen or Disability Spayed Female,GOLDENDOODLE,WHITE,ZOEY,15090,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Female,MIXED,BLACK,CHANTILLY LACE,15076,2018,12/12/2017 16:03
Dog Individual Neutered Male,CHIHUAHUA,WHITE/BLACK/BROWN,CARLOS,15017,2018,12/12/2017 14:38
Dog Individual Neutered Male,ENG SETTER,SPOTTED,SILAS,15229,2018,12/13/2017 9:40
Dog Individual Neutered Male,LABRADOR RETRIEVER,BLACK,SIZZLE,15235,2018,12/12/2017 15:11
Dog Individual Neutered Male,PUG,TAN,DUDLEY,15102,2018,12/12/2017 15:43
Dog Individual Neutered Male,CHIHUAHUA,BLUE/TAN,POCO,15017,2018,12/12/2017 14:38
Dog Individual Male,MIXED,BROWN,LUCKY,15236,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,ANNABELLE,15101,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Spayed Female,WEIMARANER,GREY,LUCY,15101,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Spayed Female,BULLMASTIFF,TAN,LADY CLEMENTINE,15243,2018,12/12/2017 14:38
Dog Individual Spayed Female,CHIHUAHUA MIX,BRINDLE,TIGER,15239,2018,12/12/2017 16:03
Dog Individual Neutered Male,LABRADOR RETRIEVER,CHOCOLATE,POLLO,15229,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Neutered Male,BICHON FRISE,WHITE/BLACK/BROWN,BOJANGLES,15101,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Spayed Female,AM PITT BULL MIX,BRINDLE,NIKA,15122,2018,12/12/2017 14:38
Dog Individual Spayed Female,BOXER MIX,BROWN,DANNIE,15239,2018,12/12/2017 16:03
Dog Senior Citizen or Disability Spayed Female,W HGHLND WH TERRIER,WHITE,DOLLY,15215,2018,12/12/2017 15:11
Dog Individual Neutered Male,MIXED,BLACK,MAX,15146,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,SABLE,15227,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,LUNA,15227,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Neutered Male,LAB MIX,BLACK,LUKE,15143,2018,12/12/2017 14:38
Dog Individual Neutered Male,GREAT DANE,FAWN,ARNOLD,15235,2018,12/12/2017 14:38
Dog Individual Female,SHIH TZU,WHITE/BLACK,LUCY,15145,2018,12/12/2017 16:03
Dog Individual Neutered Male,LABRADOODLE,BROWN,CHICCO,15090,2018,12/12/2017 15:11
Dog Individual Spayed Female,COCKAPOO,BLACK,DIXIE,15106,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Spayed Female,W HGHLND WH TERRIER,WHITE,MACKENZIE,15241,2018,12/12/2017 14:38
Dog Individual Neutered Male,GOLDEN RETRIEVER,RED,GIBBS,15227,2018,12/12/2017 15:43
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BROWN,DUKE,15238,2018,12/12/2017 16:03
Dog Individual Spayed Female,GER SHEPHERD,SABLE,DUCHESS ADELHEID,15238,2018,12/12/2017 16:03
Dog Senior Citizen or Disability Spayed Female,GER SHEPHERD,BLACK/BROWN,LACEY,15239,2018,12/12/2017 15:11
Dog Individual Neutered Male,W HGHLND WH TERRIER,WHITE,ROMAN,15025,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Spayed Female,SHIH TZU,WHITE,GRACIE,15120,2018,12/12/2017 14:39
Dog Individual Male,GER SHEPHERD,BLACK/BROWN,ACE,15220,2018,12/12/2017 16:03
Dog Individual Neutered Male,POODLE TOY,TAN,BAILEY,15108,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Neutered Male,POODLE TOY,TAN,BAILEY,15108,2018,12/12/2017 15:43
Dog Individual Neutered Male,GOLDENDOODLE,BEIGE,CROSBY,15205,2018,12/12/2017 14:39
Dog Individual Spayed Female,SCHNAUZER MIN,SALT/PEPPER,GINGER,15116,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Spayed Female,BEAGLE,TRI-COLOR,ABBY,15106,2018,12/12/2017 16:03
Dog Senior Citizen or Disability Spayed Female,SCHNAUZER MIN,BLACK/SILVER,MOLLY,15238,2018,12/12/2017 14:39
Dog Individual Neutered Male,SCHNAUZER MIN,SALT/PEPPER,EDWARD,15116,2018,12/12/2017 15:11
Dog Individual Male,SHIH TZU,WHITE/BEIGE,CHARLIE,15132,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Neutered Male,SHIH TZU,BRINDLE,BEAR,15237,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Spayed Female,BEAGLE MIX,BROWN,RUBY,15044,2018,12/12/2017 14:39
Dog Senior Citizen or Disability Neutered Male,BRITTANY SPANIEL,WHITE,BUCK,15139,2018,12/12/2017 14:39
Dog Senior Citizen or Disability Neutered Male,COCKER SPANIEL,BLACK,BUDDY,15139,2018,12/12/2017 14:39
Dog Individual Neutered Male,LABRADOR RETRIEVER,YELLOW,COOPER,15236,2018,12/12/2017 15:02
Dog Individual Spayed Female,YORKSHIRE TERR MIX,WHITE/BEIGE,KAYLEE,15026,2018,12/12/2017 15:43
Dog Individual Neutered Male,YORKSHIRE TERR MIX,TAN,TOBIE,15026,2018,12/12/2017 15:43
Dog Individual Neutered Male,GER SHEPHERD MIX,BLACK/TAN,DEISEL,15137,2018,12/12/2017 15:02
Dog Individual Spayed Female,GER SHEPHERD,TAN,GINGER,15026,2018,12/12/2017 15:43
Dog Individual Spayed Female,DACHSHUND MIX,BLACK/BROWN,REESE,15108,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Spayed Female,SHIH TZU,WHITE/BLACK,STAR,15136,2018,12/12/2017 15:02
Dog Individual Neutered Male,MIXED,TAN,ROCKY,15236,2018,12/12/2017 15:43
Dog Individual Neutered Male,COCKAPOO,WHITE,BUDDY,15135,2018,12/12/2017 16:03
Dog Senior Citizen or Disability Neutered Male,SCHNOODLE,BLACK,MOE,15227,2018,12/12/2017 15:43
Dog Individual Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,HARLEY,15137,2018,12/12/2017 16:03
Dog Senior Citizen or Disability Neutered Male,TERRIER MIX,BLACK,BRODIE,15227,2018,12/12/2017 15:43
Dog Individual Spayed Female,YORKSHIRE TERRIER,BROWN,LOVEY GIRL,15216,2018,12/12/2017 15:43
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,LUNA LU,15216,2018,12/12/2017 15:43
Dog Individual Spayed Female,GER SHEPHERD,BLACK/BROWN,ARIEL,15037,2018,12/12/2017 16:03
Dog Individual Spayed Female,PUG,FAWN,WAFFLES FLUFFY PAWS,15108,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Neutered Male,AUS SHEPHERD,MERLE,HANDSOME,15143,2018,12/12/2017 15:17
Dog Individual Neutered Male,MIXED,BLONDE,HUGO,15132,2018,12/12/2017 16:03
Dog Individual Neutered Male,YORKSHIRE TERRIER,BLACK/BROWN,SCOOTER,15108,2018,12/12/2017 15:02
Dog Individual Neutered Male,CAIRN TERRIER,CREAM,MAX,15108,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Spayed Female,MALTESE MIX,GOLD,CHLOE MAE,15136,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Spayed Female,MIXED,WHITE/BLACK/BROWN,SHEBA,15045,2018,12/12/2017 15:11
Dog Individual Neutered Male,YORKSHIRE TERR MIX,BEIGE,CODY MCNEAL,15238,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Neutered Male,LAB MIX,BLACK,GIMLI,15133,2018,12/12/2017 15:02
Dog Individual Spayed Female,MIXED,WHITE,DAISY,15090,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Male,DALMATIAN,SPOTTED,BZ,15143,2018,12/12/2017 15:18
Dog Individual Spayed Female,GER SHEPHERD,BLACK/BROWN,TIKI,15116,2018,12/12/2017 15:02
Dog Individual Spayed Female,CHIHUAHUA MIX,WHITE/BLACK,MARTINI,15116,2018,12/12/2017 15:02
Dog Individual Neutered Male,CHIHUAHUA,WHITE/BROWN,TANNER,15116,2018,12/12/2017 15:02
Dog Individual Neutered Male,MIXED,WHITE/BROWN,SNUGGLES,15209,2018,12/12/2017 15:18
Dog Senior Citizen or Disability Male,CHIHUAHUA,WHITE/BROWN,SMOKEY,15132,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Spayed Female,DOBERMAN PINSCHER,BLACK,CHLOE,15108,2018,12/12/2017 15:20
Dog Senior Citizen or Disability Female,CHIHUAHUA,WHITE/BROWN,SINAMON,15132,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Spayed Female,CHIHUAHUA,WHITE/BROWN,SINAMON,15132,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Spayed Female,DOBERMAN PINSCHER,BLACK,LILY,15108,2018,12/12/2017 15:20
Dog Senior Citizen or Disability Neutered Male,MIXED,WHITE/BROWN,SNUGGLES,15209,2018,12/12/2017 15:18
Dog Senior Citizen or Disability Spayed Female,MIXED,BLACK WITH WHITE,CHUEY,15216,2018,12/12/2017 15:43
Dog Individual Neutered Male,LABRADOODLE,BROWN,TUCKER,15241,2018,12/12/2017 15:02
Dog Senior Citizen or Disability Neutered Male,SCHNAUZER MIN,GREY,RASCAL,15025,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE,CASEY,15120,2018,12/12/2017 15:20
Dog Individual Spayed Female,HAVANESE,BROWN,LUCKY,15228,2018,12/12/2017 15:43
Dog Individual Neutered Male,YORKSHIRE TERRIER,WHITE/BLACK/BROWN,POPPY,15088,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Spayed Female,MIXED,BROWN,MILLIE MAE,15084,2018,12/12/2017 15:11
Dog Individual Neutered Male,POODLE STANDARD,BROWN,PAPI,15228,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Neutered Male,TAG,BLACK,SCOOTER,15241,2018,12/12/2017 15:20
Dog Individual Spayed Female,COCKAPOO,BROWN,JASMINE,15024,2018,12/12/2017 15:11
Dog Individual Spayed Female,LAB MIX,BLACK/BROWN,SASHA,15205,2018,12/12/2017 15:43
Dog Individual Female,POMERANIAN,BLACK,PIPER,15112,2018,12/12/2017 15:11
Dog Individual Spayed Female,LABRADOR RETRIEVER,BROWN,MILEY ROSE,15137,2018,12/12/2017 15:43
Dog Individual Neutered Male,DACHSHUND,BLACK,DASHER,15137,2018,12/12/2017 15:43
Dog Individual Spayed Female,WELSH CORGI PEMBROK,MULTI,MAGGIE,15071,2018,12/12/2017 15:20
Dog Individual Neutered Male,SHIH TZU,CREAM,BANDIT,15133,2018,12/12/2017 15:11
Dog Individual Spayed Female,COCKER SPANIEL,BROWN,PENNY,15101,2018,12/12/2017 15:18
Dog Individual Spayed Female,SCHNAUZER MIN,GREY,ZOEY,15229,2018,12/12/2017 15:11
Dog Individual Neutered Male,COCKAPOO,BUFF,LUCKY,15071,2018,12/12/2017 15:20
Dog Individual Female,GER SHEPHERD,BLACK,MICAH,15104,2018,12/13/2017 9:40
Dog Individual Female,LABRADOR RETRIEVER,BROWN,JULIA,15057,2018,12/13/2017 9:40
Dog Individual Spayed Female,PEKINGESE,WHITE,LULA,15229,2018,12/12/2017 15:11
Dog Individual Female,CHIHUAHUA,BLACK/TAN,FENWAY,15057,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Male,LAB MIX,BLACK,WINDCHESTER,15120,2018,12/12/2017 15:20
Dog Senior Citizen or Disability Neutered Male,LAB MIX,BLACK,WINDCHESTER,15120,2018,12/12/2017 15:20
Dog Individual Male,LABRADOR RETRIEVER,YELLOW,TANNER,15116,2018,12/12/2017 15:43
Dog Individual Female,CHIHUAHUA,WHITE/TAN,TILLIE,15101,2018,12/12/2017 15:11
Dog Individual Spayed Female,BASSET HOUND,RED,ELLA,15129,2018,12/12/2017 15:43
Dog Individual Neutered Male,COLLIE,BLUE,ZANE,15101,2018,12/12/2017 15:11
Dog Individual Neutered Male,MIXED,WHITE/GREY,CESAR,15241,2018,12/12/2017 15:18
Dog Senior Citizen or Disability Neutered Male,SHIBA INU,BROWN/TAN,BAILEY,15104,2018,12/13/2017 9:40
Dog Individual Neutered Male,ENG BULLDOG,WHITE/RED,NO NAME PROVIDED,15071,2018,12/12/2017 15:20
Dog Individual Male,BOXER,BRINDLE,J.J,15237,2018,12/12/2017 15:11
Dog Senior Citizen or Disability Neutered Male,YORKSHIRE TERRIER,BLACK/TAN,MARTIN,15238,2018,12/12/2017 15:43
Dog Individual Spayed Female,LAB MIX,YELLOW,SASSY,15216,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Neutered Male,MIXED,BLACK WITH WHITE,CENA,15120,2018,12/12/2017 15:20
Dog Individual Neutered Male,SHIH TZU,WHITE/BROWN,TOBY,15102,2018,12/12/2017 15:18
Dog Senior Citizen or Disability Female,CHIHUAHUA,OTHER,CHIQUITA,15106,2018,12/12/2017 15:20
Dog Senior Citizen or Disability Neutered Male,POODLE MIX,BLACK,PETEY,15108,2018,12/12/2017 16:03
Dog Individual Female,WELSH CORGI PEMBROK,WHITE/BLACK/BROWN,BERRI,15129,2018,12/12/2017 15:43
Dog Individual Female,WELSH CORGI PEMBROK,WHITE/BLACK/BROWN,HOLLY,15129,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK,KC DUDZIK,15106,2018,12/12/2017 15:20
Dog Individual Neutered Male,POODLE TOY,BLACK,BALOO,15143,2018,12/13/2017 9:40
Dog Individual Spayed Female,AM PITT BULL MIX,BLACK,MOLLY,15106,2018,
Dog Senior Citizen or Disability Neutered Male,BEAGLE,MULTI,ENZO,15143,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Neutered Male,SHIH TZU,BLACK WITH WHITE,ANGELO,15143,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Neutered Male,MIXED,WHITE/BLACK/BROWN,BOSCOE,15106,2018,12/12/2017 15:20
Dog Individual Spayed Female,LAB MIX,BLACK WITH WHITE,DAISY,15024,2018,12/12/2017 15:20
Dog Individual Spayed Female,GER SHEPHERD MIX,BLACK/BROWN,MAGGIE,15122,2018,12/12/2017 15:20
Dog Individual Neutered Male,AM PITT BULL MIX,RED,JACE,15229,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Neutered Male,BOSTON TERRIER,WHITE/BLACK,SAM,15065,2018,12/12/2017 16:03
Dog Individual Neutered Male,TERRIER MIX,WHITE/BROWN,SAMMY,15122,2018,12/12/2017 15:21
Dog Senior Citizen or Disability Neutered Male,BOSTON TERRIER,WHITE/BROWN,GIL,15065,2018,12/12/2017 16:03
Dog Individual Neutered Male,TIBETAN TERRIER,BLACK,ZIGGY,15057,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Spayed Female,LAKELAND TERRIER,BLONDE,ALI,15108,2018,12/12/2017 15:21
Dog Senior Citizen or Disability Neutered Male,FOX TERRIER TOY,SPOTTED,ANDY,15108,2018,12/12/2017 15:21
Dog Individual Spayed Female,BRITTANY SPANIEL,WHITE/LIVER,CHLOE,15147,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Spayed Female,BOSTON TERRIER,BLACK,BETTIS NEGA,15237,2018,12/12/2017 16:03
Dog Individual Spayed Female,CAV KING CHAR SPANI,WHITE/BROWN,MADALYN,15146,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Neutered Male,SHIH TZU,WHITE/BLACK,BUDDY THOMAS,15145,2018,12/12/2017 15:43
Dog Senior Citizen or Disability Neutered Male,SHIH TZU MIX,WHITE/BROWN,TEDDY,15145,2018,12/12/2017 15:43
Dog Individual Neutered Male,BORD COLLIE,BLACK,PERCY,15017,2018,12/12/2017 16:03
Dog Individual Neutered Male,MIXED,WHITE,SMOKEY,15017,2018,12/12/2017 16:03
Dog Individual Spayed Female,OTHER,WHITE/BLACK,OCHI,15084,2018,12/12/2017 16:03
Dog Senior Citizen or Disability Neutered Male,MIXED,WHITE/BROWN,PEABODY,15235,2018,12/12/2017 15:29
Dog Senior Citizen or Disability Neutered Male,CHIHUAHUA,FAWN,BO,15235,2018,12/12/2017 15:29
Dog Senior Citizen or Disability Spayed Female,POODLE MIN,BLACK,AUDREY,15108,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Neutered Male,MIXED,BROWN,CHAUNCEY,15146,2018,12/12/2017 15:43
Dog Individual Spayed Female,MANCHESTER TERRIER,BLACK,DAISY,15220,2018,12/12/2017 15:43
Dog Individual Neutered Male,BRITTANY SPANIEL,WHITE,MACKENZIE,15126,2018,12/13/2017 9:40
Dog Individual Neutered Male,BOXER,BROWN,FINNEGAN,15205,2018,12/12/2017 15:43
Dog Individual Spayed Female,BOXER,BROWN,PIPER,15205,2018,12/12/2017 15:44
Dog Individual Neutered Male,BOXER,BRINDLE,COOPER,15037,2018,12/12/2017 15:44
Dog Senior Citizen or Disability Neutered Male,MIXED,WHITE/BLACK,COOPER,15227,2018,12/12/2017 15:44
Dog Senior Citizen or Disability Spayed Female,BULLMASTIFF,BLACK/BROWN,MS SOPHIA,15239,2018,12/12/2017 15:44
Dog Individual Neutered Male,AUS SHEPHERD,SPOTTED,MOJO MOFFA,15044,2018,12/12/2017 15:44
Dog Senior Citizen or Disability Neutered Male,MIXED,BROWN,TAZZ,15133,2018,12/12/2017 15:44
Dog Individual Spayed Female,GER SHEPHERD MIX,BLACK,HOLLY,15235,2018,12/12/2017 15:44
Dog Individual Spayed Female,DACHSHUND,BROWN,FREDA,15214,2018,12/12/2017 15:44
Dog Individual Spayed Female,LAB MIX,YELLOW,PUPPY,15065,2018,12/12/2017 15:44
Dog Senior Citizen or Disability Neutered Male,MIXED,WHITE/TAN,TONY,15129,2018,12/12/2017 15:44
Dog Senior Citizen or Disability Spayed Female,DOBERMAN PINSCHER,GREY,MUGGLE,15129,2018,12/12/2017 15:44
Dog Senior Citizen or Disability Male,GER SHEPHERD,BLACK/TAN,ZEUS,15237,2018,12/12/2017 15:44
Dog Senior Citizen or Disability Neutered Male,MIXED,SILVER,DYLAN,15102,2018,12/12/2017 15:44
Dog Senior Citizen or Disability Spayed Female,MALTESE,WHITE,SANDY,15102,2018,12/12/2017 15:44
Dog Individual Spayed Female,BASSET HOUND,WHITE/BLACK/BROWN,WILLOW,15108,2018,12/12/2017 15:44
Dog Individual Neutered Male,TERRIER MIX,WHITE/BEIGE,BAILEY,15044,2018,12/12/2017 16:03
Dog Senior Citizen or Disability Neutered Male,MIXED,WHITE/BLACK/BROWN,TEDDY,15044,2018,12/12/2017 16:03
Dog Individual Spayed Female,BOSTON TERRIER,SPOTTED,VICKY,15205,2018,12/12/2017 16:03
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,WHITE/BROWN,CHARLIE,15046,2018,12/12/2017 16:03
Dog Senior Citizen or Disability Spayed Female,SHIBA INU,BLACK,MELODY,15120,2018,12/12/2017 16:03
Dog Individual Neutered Male,DOBERMAN MIX,BLACK/BROWN,KEISEL,15122,2018,12/13/2017 9:40
Dog Individual Spayed Female,POODLE MIX,APRICOT,LUCY,15044,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Neutered Male,MIXED,SPOTTED,FELIX,15122,2018,12/12/2017 16:03
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BROWN,PETER PURKEY PAWS,15090,2018,12/13/2017 9:40
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BROWN,PETER PURKEY PAWS,15090,2018,12/13/2017 9:40
Dog Individual Neutered Male,ENG SHEPHERD,WHITE/BROWN,WYATT,15321,2018,12/13/2017 9:40
Dog Individual Spayed Female,GER SHEPHERD,BLACK,KISKA,15025,2018,12/12/2017 16:03
Dog Individual Neutered Male,BOXER MIX,BROWN,LEVI,15321,2018,12/13/2017 9:40
Dog Individual Spayed Female,PUG,BLACK,ETHEL,15221,2018,12/13/2017 9:40
Dog Individual Spayed Female,MIXED,TAN,SADIE,15215,2018,12/13/2017 9:40
Dog Individual Spayed Female,BOXER,BRINDLE,RUBY,15116,2018,12/13/2017 9:40
Dog Individual Spayed Female,TERRIER MIX,SPOTTED,ROSIE,15229,2018,12/13/2017 9:40
Dog Individual Spayed Female,LABRADOODLE,BROWN,LUCY,15228,2018,12/13/2017 9:40
Dog Individual Neutered Male,YORKSHIRE TERRIER,BLACK,JACK,15136,2018,12/13/2017 9:40
Dog Individual Spayed Female,GER SHEPHERD,BLACK/BROWN,STAR,15084,2018,12/13/2017 9:40
Dog Senior Citizen or Disability Spayed Female,DACHSHUND,BROWN,CINNAMON,15068,2018,12/13/2017 9:40
Dog Individual Spayed Female,MIXED,WHITE/BLACK,KEATON,15237,2018,12/13/2017 9:40
Dog Individual Neutered Male,SIB HUSKY MIX,WHITE/BLACK/BROWN,GROUCHO,15025,2018,12/13/2017 9:40
Dog Individual Spayed Female,GER SHEPHERD,BLACK/BROWN,SOPHIA,15104,2018,12/13/2017 9:40
Dog Individual Neutered Male,SHIH TZU,WHITE/BROWN,TOBY,15102,2018,12/12/2017 16:13
Dog Individual Neutered Male,MALTESE,GREY,MAX,15132,2018,12/13/2017 9:23
Dog Individual Neutered Male,SHIH TZU,WHITE/BLACK,SHERLOCK,15122,2018,12/13/2017 9:23
Dog Individual Spayed Female,SHEPHERD MIX,BLACK,SHELBY,15102,2018,12/13/2017 9:23
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,JOSEY,15102,2018,12/13/2017 9:23
Dog Individual Spayed Female,BOXER,WHITE,BELLA,15071,2018,12/13/2017 9:23
Dog Individual Male,AM PITT BULL MIX,WHITE/BROWN,HARLEY,15132,2018,12/13/2017 9:23
Dog Individual Spayed Female,AM PIT BULL TERRIER,BRINDLE,CHYNNA,15132,2018,12/13/2017 9:23
Dog Senior Citizen or Disability Neutered Male,CHIHUAHUA MIX,BROWN,COCOA,15137,2018,12/13/2017 9:23
Dog Individual Neutered Male,JAPANESE CHIN,WHITE/BLACK,FINN,15126,2018,12/13/2017 9:23
Dog Individual Female,MIXED,TAN,JIMMY,15126,2018,12/13/2017 9:23
Dog Individual Spayed Female,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,SOPHIE,15227,2018,12/13/2017 9:23
Dog Individual Spayed Female,COLLIE,WHITE/BROWN,GINGER,15227,2018,12/13/2017 9:23
Dog Senior Citizen or Disability Male,AM ESKIMO DOG,WHITE,POOKIE,15076,2018,12/13/2017 9:23
Dog Senior Citizen or Disability Female,AM ESKIMO DOG,WHITE,PEACHES,15076,2018,12/13/2017 9:23
Dog Senior Citizen or Disability Neutered Male,AM ESKIMO DOG,WHITE,BUDDY,15076,2018,12/13/2017 9:23
Dog Senior Citizen or Disability Female,AM ESKIMO DOG,WHITE,DORY,15076,2018,12/13/2017 9:23
Dog Individual Neutered Male,SHETLAND SHEEPDOG,SABLE,RIPLEY,15227,2018,12/13/2017 9:23
Dog Individual Spayed Female,TAG,WHITE/BLACK,GERTIE,15068,2018,12/13/2017 9:24
Dog Individual Neutered Male,HAVANESE,WHITE/BLACK,CODY,15148,2018,12/13/2017 9:24
Dog Individual Neutered Male,LABRADOR RETRIEVER,BLACK,LUIGI,15143,2018,12/13/2017 9:24
Dog Individual Spayed Female,BISHON FRISE MIX,BLONDE,IZZY,15116,2018,12/13/2017 9:24
Dog Individual Neutered Male,TERRIER MIX,BLACK/TAN,RUFUS,15136,2018,12/13/2017 9:24
Dog Individual Neutered Male,BOXER,BRINDLE,POUNCEY,15131,2018,12/13/2017 9:24
Dog Senior Citizen or Disability Spayed Female,POMERANIAN,BLACK,SHELLY,15147,2018,12/13/2017 9:24
Dog Individual Neutered Male,PULI,BLACK,ZIGGY,15090,2018,12/13/2017 9:24
Dog Senior Citizen or Disability Spayed Female,JACK RUSSEL TERRIER,WHITE,MOLLY,15035,2018,12/13/2017 9:24
Dog Senior Citizen or Disability Spayed Female,PARSON RUSSELL TERR,WHITE,MURPHY,15045,2018,12/13/2017 9:24
Dog Senior Citizen or Disability Spayed Female,COCKAPOO,WHITE/BLACK,ANDIE,15216,2018,12/13/2017 9:24
Dog Individual Neutered Male,COCKAPOO,BLACK,MAC,15216,2018,12/13/2017 9:24
Dog Individual Neutered Male,BOXER MIX,WHITE,MEMPHIS,15101,2018,12/13/2017 9:24
Dog Senior Citizen or Disability Neutered Male,COCKER SPANIEL,SPOTTED,ROCKY,15216,2018,12/13/2017 9:24
Dog Senior Citizen or Disability Neutered Male,DACHSHUND,BROWN,BOGIE,15014,2018,12/13/2017 9:24
Dog Individual Spayed Female,BASSET HOUND,WHITE/BLACK/BROWN,MAGGIE,15056,2018,12/13/2017 9:24
